account_number,snapshot_month,household_composition,activation_date,lifecycle_stage,geographic_market,premises_type,value_tier,credit_profile,commitment_end_date,own_voice_flag,own_data_flag,own_video_flag,loyalty_program_participation,loyalty_status,service_type,subscribed_speed_mbps,avg_delivered_throughput_mbps,network_outage_events,network_outage_duration_minutes,latency_ms,jitter_ms,packet_loss_pct,trouble_ticket_volume,ticket_resolution_time_hours,repeat_issue_flag,infrastructure_age_years,copper_pair_condition_score,distance_from_co_km,fiber_available_at_premises,service_provisioning_delay_days,install_failure_flag,mrc_data,mrc_voice,mrc_video,usage_based_charges,overage_charges,promo_discount_amount,promo_expiration_flag,price_increase_flag,notification_days_before_increase,credits_issued,billing_dispute_flag,refund_request_flag,bill_amount,late_payment_flag,collections_activity_flag,churn_event_month,churn_reason_code,final_destination,winback_attempts,winback_success_flag,time_to_churn_from_key_trigger_days,inbound_call_volume,call_reason_code,avg_handle_time_sec,escalations,transfers,nps_score,csat_score,ces_score,retention_offer_type,save_attempt_flag,save_outcome,complaint_volume,complaint_type,complaint_severity,chat_transcripts_count,email_correspondence_count,ivr_interactions_count,agent_notes_count,case_mgmt_records_count,data_consumption_gb,peak_usage_hours_pct,bandwidth_utilization_pct,connected_device_count,device_types_sample,video_streaming_hours,voip_minutes,self_service_portal_logins,mobile_app_sessions,avg_session_duration_sec,email_open_rate,sms_response_rate,competitor_broadband_available_by_address,competitor_pricing_index,competitor_promo_active,fixed_wireless_5g_coverage_rate,market_share_index,median_income,employment_rate,new_housing_dev_index,mdu_density_index,subsidy_eligibility,retention_campaign_exposed,offer_accept_flag,offer_reject_flag,fiber_migration_campaign_participation,upsell_cross_sell_attempt_flag,upsell_cross_sell_outcome,marketing_channel_engagement,ab_test_group,comm_preference,opt_out_marketing_flag,service_activation_event,service_deactivation_event
200001,2025-12-01 00:00:00,Roommates,2022-04-01 00:00:00,Active,Urban,Bulk,Low,C,2025-08-22,0,1,0,0,None,Fiber,368.7,328.6,0,0,14.5,6.6,0,0,0,0,15,0,3.14,0,0,0,58.25,0,0,1.3,0,0,0,0,0,10.23,0,0,49.32,0,0,,,,0,0,,0,,0,0,0,39,4.16,1.86,Speed_Upgrade,0,NA,0,,,0,0,0,0,0,244.5,0.203,0.393,6,"Laptop,Phone,Tablet",75.2,0,1,0,0,0.308,0.061,1,0.91,1,0.5,1.05,68000,0.955,1.11,1.23,Lifeline,0,0,0,0,0,None,Email,Control,SMS,0,0,0
200002,2024-02-01 00:00:00,Family,2022-06-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,119.3,0,0,63.3,2.4,0.448,0,0,0,14,0,1.72,0,2,0,55.08,0,0,5.2,0,0,0,0,0,1.99,0,0,58.29,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,20,4.2,4.1,Bundle,0,NA,0,,,0,0,1,0,0,287.3,0.121,0.548,8,"IoT,Phone,TV",76.9,0,3,3,209,0.41,0.052,0,0,0,0.4,0.88,52000,0.935,0.95,0.86,None,0,0,0,0,0,None,None,Variant_B,SMS,0,1,0
200002,2024-03-01 00:00:00,Family,2023-05-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,114.4,0,0,59.1,4.6,0.999,2,23.5,0,14,0,1.72,0,3,0,55.08,0,0,3.09,10.12,0,0,0,0,2.79,0,0,65.5,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,20,3.51,1.81,None,0,NA,1,Support,Low,0,0,0,1,1,382.2,0.169,0.566,8,"IoT,Phone,TV",74.8,0,1,4,195,0.197,0.103,0,0,0,0.4,0.88,52000,0.935,1.09,0.82,None,0,0,0,0,0,None,SMS,Variant_B,SMS,0,0,0
200002,2024-04-01 00:00:00,Family,2023-09-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,106.6,3,202,39.9,9.9,0.511,1,38.4,0,14,0,1.72,0,0,0,55.08,0,0,0,0,0,0,0,0,0,0,0,55.08,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,-6,3.54,1.85,None,0,NA,0,,,0,0,0,1,1,414.1,0.267,0.553,8,"IoT,Phone,TV",77,0,1,0,0,0.413,0.018,0,0,0,0.4,0.88,52000,0.935,0.91,1.14,None,0,0,0,0,0,None,SMS,Variant_B,SMS,0,0,0
200002,2024-05-01 00:00:00,Family,2024-01-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,129.3,0,0,52.3,8.6,0.536,0,0,0,14,0,1.72,0,1,0,55.08,0,0,4.47,2.56,0,0,0,0,4.92,0,0,57.19,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,1,Technical,489,0,0,33,4.7,2.44,None,0,NA,0,,,0,1,0,0,0,278.9,0.107,0.236,8,"IoT,Phone,TV",92.8,0,0,0,0,0.314,0,0,0,0,0.4,0.88,52000,0.935,1.2,1.29,None,0,0,0,0,0,None,SMS,Variant_B,SMS,0,0,0
200002,2024-06-01 00:00:00,Family,2023-09-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,99.6,1,85,62.1,6.1,0.497,0,0,0,14,0,1.72,0,0,0,55.08,0,0,2.09,0,0,0,0,0,0,0,0,57.17,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,19,2.48,2.07,Discount,0,NA,0,,,1,0,0,1,0,240,0.28,0.524,8,"IoT,Phone,TV",56.3,0,2,1,206,0.221,0.271,1,1.08,1,0.4,0.88,52000,0.935,0.93,0.9,None,0,0,0,0,0,None,Email,Variant_B,SMS,0,0,0
200002,2024-07-01 00:00:00,Family,2023-11-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,105.6,0,0,49.4,4.5,0.436,0,0,0,14,0,1.72,0,3,0,55.08,0,0,1.68,0,0,0,0,0,9.06,0,0,47.7,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,47,4.39,3.29,None,0,NA,2,Support,Low,2,1,0,0,0,280.9,0.258,0.449,8,"IoT,Phone,TV",64,0,0,1,196,0.244,0.099,1,1.19,1,0.4,0.88,52000,0.935,0.88,0.67,None,0,0,0,0,0,None,SMS,Variant_B,SMS,0,0,0
200002,2024-08-01 00:00:00,Family,2023-11-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,101.6,0,0,77.7,3.5,0.46,0,0,0,14,0,1.72,0,0,0,55.08,0,0,0,7.54,0,0,0,0,0,0,0,62.62,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,1,Billing,428,0,0,21,4.96,2.94,None,0,NA,0,,,0,0,2,0,0,266,0.153,0.618,8,"IoT,Phone,TV",63,0,0,1,193,0.424,0.104,0,0,0,0.4,0.88,52000,0.935,0.85,0.99,None,0,0,0,0,0,None,Email,Variant_B,SMS,0,0,0
200002,2024-09-01 00:00:00,Family,2022-07-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,115.7,3,153,63.2,7.6,0.685,0,0,0,14,0,1.72,0,0,0,55.08,0,0,4.05,4.73,0,0,0,0,0,0,0,63.86,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,1,Technical,437,0,1,4,2.79,1.15,Discount,0,NA,0,,,0,1,0,0,0,337.9,0.156,0.436,8,"IoT,Phone,TV",71.7,0,1,1,289,0.173,0,1,0.98,1,0.4,0.88,52000,0.935,1.11,1.15,None,0,0,0,0,0,Rejected,DirectMail,Variant_B,SMS,0,0,0
200002,2024-10-01 00:00:00,Family,2023-04-01 00:00:00,Active,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,98.6,0,0,58.7,8.4,0.789,2,16,0,14,0,1.72,0,2,0,55.08,0,0,1.19,0,0,0,0,0,0,0,0,56.27,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,0,0,,2,Billing,304,0,0,27,3.28,2.77,None,0,NA,2,Outage,Low,1,0,0,0,1,247.5,0.291,0.398,8,"IoT,Phone,TV",66.3,0,1,0,0,0.166,0.036,0,0,0,0.4,0.88,52000,0.935,1.21,0.83,None,0,0,0,0,0,None,SMS,Variant_B,SMS,0,0,0
200002,2024-11-01 00:00:00,Family,2023-01-01 00:00:00,Disconnected,Rural,MDU,Mid,A,,0,1,0,0,None,Fixed_Wireless,154.9,99.6,1,23,62.1,7.1,0.69,0,0,0,14,0,1.72,0,0,0,55.08,0,0,2.91,0.26,0,0,0,0,0,0,0,58.25,0,0,2024-11-01 00:00:00,VOLUNTARY,Move_Out,1,1,31,2,Technical,236,0,0,35,3.37,2.08,Speed_Upgrade,0,NA,1,Install,Low,0,1,0,0,0,333.6,0.201,0.241,8,"IoT,Phone,TV",60.6,0,1,1,30,0.201,0.061,0,0,0,0.4,0.88,52000,0.935,0.94,0.71,None,0,0,0,0,0,None,SMS,Variant_B,SMS,0,0,1
200003,2024-09-01 00:00:00,Couple,2023-02-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,49.1,0,0,43,4.6,0.32,1,14.1,0,16,0,5.73,0,1,0,55.61,18,35,2.22,7.79,0,0,0,0,0,0,0,118.62,0,0,,,,0,0,,0,,0,0,0,11,3.48,1.55,None,0,NA,0,,,1,0,0,0,0,343.5,0.254,0.48,6,"Laptop,Phone,Tablet",7.4,174.5,1,1,146,0.152,0.025,0,0,0,0.45,0.98,62000,0.948,0.87,0.98,None,0,0,0,0,0,None,SMS,Variant_B,Email,0,1,0
200003,2024-10-01 00:00:00,Couple,2023-03-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,59,1,48,46.5,5.6,0.977,0,0,0,16,0,5.73,0,0,0,55.61,18,35,0,0,0,0,0,0,0,0,0,108.61,1,1,,,,0,0,,1,Billing,425,0,0,42,3.11,3.13,Discount,0,NA,0,,,2,0,1,0,0,237.3,0.159,0.417,6,"Laptop,Phone,Tablet",33.1,128,1,0,0,0.244,0.045,1,1.16,1,0.45,0.98,62000,0.948,0.73,0.74,None,0,0,0,0,0,Rejected,None,Variant_B,Email,0,0,0
200003,2024-11-01 00:00:00,Couple,2023-10-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,58.3,0,0,40.2,7.8,0.77,0,0,0,16,0,5.73,0,2,0,55.61,18,35,5.25,8.37,0,0,0,0,0,0,0,122.23,0,0,,,,0,0,,0,,0,0,0,36,4.98,1.52,None,0,NA,0,,,0,0,0,0,0,207.3,0.235,0.438,6,"Laptop,Phone,Tablet",14.2,145,1,2,160,0.178,0.135,0,0,0,0.45,0.98,62000,0.948,1.18,0.92,None,0,0,0,0,1,None,Email,Variant_B,Email,0,0,0
200003,2024-12-01 00:00:00,Couple,2023-06-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,68.4,2,126,61.9,5.5,0.258,1,30.6,0,16,0,5.73,0,0,0,55.61,18,35,0,0,0,0,0,0,0,0,0,108.61,0,0,,,,0,0,,0,,0,0,0,-3,3.2,2.71,Contract_Extension,0,NA,1,Other,Medium,0,0,0,0,1,212.5,0.323,0.646,6,"Laptop,Phone,Tablet",26.5,155.7,1,1,194,0.4,0,0,0,0,0.45,0.98,62000,0.948,1,0.72,None,0,0,0,0,0,None,None,Variant_B,Email,0,0,0
200003,2025-01-01 00:00:00,Couple,2023-05-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,65.3,0,0,40.3,2.8,0.16,0,0,0,16,0,5.73,0,0,0,55.61,18,35,3.49,4.85,0,0,0,0,9,0,0,107.95,0,0,,,,0,0,,0,,0,0,0,62,4.37,1,Contract_Extension,0,NA,0,,,0,1,0,0,0,257.7,0.235,0.476,6,"Laptop,Phone,Tablet",23.1,243.3,0,1,173,0.076,0,1,1.05,1,0.45,0.98,62000,0.948,0.6,0.57,None,0,0,0,0,0,None,None,Variant_B,Email,0,0,0
200003,2025-02-01 00:00:00,Couple,2023-09-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,52.5,1,25,47.5,3.1,0.442,0,0,0,16,0,5.73,0,0,0,55.61,18,35,10.02,7.47,0,0,0,0,0,0,0,126.1,0,0,,,,0,0,,0,,0,0,0,37,3.43,2.39,None,0,NA,0,,,0,0,0,0,0,285.3,0.172,0.404,6,"Laptop,Phone,Tablet",7.2,99.7,1,0,0,0.464,0.086,0,0,0,0.45,0.98,62000,0.948,0.86,0.89,None,0,0,0,0,0,None,Email,Variant_B,Email,0,0,0
200003,2025-03-01 00:00:00,Couple,2023-07-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,67.6,1,45,59,3.3,0.803,1,39.3,0,16,0,5.73,0,0,0,55.61,18,35,5.13,0,0,0,0,0,8.93,0,0,104.81,0,0,,,,0,0,,0,,0,0,0,28,3.08,2.69,None,0,NA,0,,,0,1,1,0,0,236.2,0.07,0.547,6,"Laptop,Phone,Tablet",3.7,216.2,2,2,197,0.3,0.236,0,0,0,0.45,0.98,62000,0.948,1.09,1.24,None,0,0,0,0,0,None,None,Variant_B,Email,0,0,0
200003,2025-04-01 00:00:00,Couple,2023-07-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,67.4,1,46,59.9,4.3,0.202,1,40.5,0,16,0,5.73,0,0,0,55.61,18,35,5.91,0,0,0,0,0,9.52,0,0,105,0,0,,,,0,0,,1,Retention,419,1,0,-10,3.31,1.62,None,0,NA,0,,,1,1,2,1,1,111.8,0.219,0.51,6,"Laptop,Phone,Tablet",22.6,75.4,2,1,121,0.359,0.124,1,1.03,1,0.45,0.98,62000,0.948,0.73,1.04,None,0,0,0,0,0,Rejected,None,Variant_B,Email,0,0,0
200003,2025-05-01 00:00:00,Couple,2024-02-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,47.4,0,0,58.6,5.6,0.357,1,12.9,0,16,0,5.73,0,1,0,55.61,18,35,6.59,0,0,0,0,0,0,0,0,115.2,0,0,,,,0,0,,3,Technical,384,0,1,5,3.63,3.02,None,0,NA,0,,,0,0,0,1,1,211.9,0.266,0.265,6,"Laptop,Phone,Tablet",21,198.7,0,0,0,0.379,0.063,0,0,0,0.45,0.98,62000,0.948,1.05,0.82,None,0,0,0,0,0,None,DirectMail,Variant_B,Email,0,0,0
200003,2025-06-01 00:00:00,Couple,2024-07-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,70.9,0,0,40.7,4.1,0.676,0,0,0,16,0,5.73,0,0,0,55.61,18,35,3.53,0,0,0,0,0,4.97,0,0,107.17,0,0,,,,0,0,,1,Technical,340,0,0,18,3.54,2.38,None,0,NA,1,Install,Low,0,0,0,1,1,187.9,0.187,0.326,6,"Laptop,Phone,Tablet",0,134.2,1,1,213,0.301,0.013,1,1.21,1,0.45,0.98,62000,0.948,0.97,0.73,None,0,0,0,0,0,None,SMS,Variant_B,Email,0,0,0
200003,2025-07-01 00:00:00,Couple,2024-02-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,62.9,0,0,47,4.8,0.733,1,20.2,0,16,0,5.73,0,0,0,55.61,18,35,0,1.21,0,0,0,0,0,0,0,109.82,0,0,,,,0,0,,1,Billing,323,0,1,26,3.59,1.76,None,0,NA,2,Other,Low,0,0,1,0,0,202.1,0.22,0.618,6,"Laptop,Phone,Tablet",21.5,173.7,1,2,218,0.217,0.166,0,0,0,0.45,0.98,62000,0.948,1.11,0.92,None,0,0,0,0,0,None,Email,Variant_B,Email,0,0,0
200003,2025-08-01 00:00:00,Couple,2024-03-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,43.1,1,11,61.3,5.5,0.459,1,29.6,0,16,0,5.73,0,0,0,55.61,18,35,6.99,0.51,0,0,0,0,2.09,0,0,114.02,0,0,,,,0,0,,0,,0,0,0,28,2.99,1.79,None,0,NA,1,Other,Low,1,0,0,0,1,247.2,0.211,0.558,6,"Laptop,Phone,Tablet",13.7,138.8,0,1,167,0.227,0.072,0,0,0,0.45,0.98,62000,0.948,1.09,1.03,None,1,0,0,0,0,None,None,Variant_B,Email,0,0,0
200003,2025-09-01 00:00:00,Couple,2023-08-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,69.3,1,60,70.5,7.4,0.379,0,0,0,16,0,5.73,0,0,0,61.17,18,35,2.68,1.23,0,0,1,26,2.15,0,0,115.93,0,0,,,,0,0,,0,,0,0,0,4,3.38,3.13,None,0,NA,0,,,0,0,0,0,0,232.4,0.237,0.433,6,"Laptop,Phone,Tablet",34,124.5,2,3,160,0.361,0.106,0,0,0,0.45,0.98,62000,0.948,1.11,0.82,None,1,0,0,0,0,None,Email,Variant_B,Email,0,0,0
200003,2025-10-01 00:00:00,Couple,2023-05-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,54.6,0,0,48,4.1,0.525,0,0,0,16,0,5.73,0,0,0,61.17,18,35,0,0,0,0,0,0,0,0,0,114.17,0,0,,,,0,0,,2,Technical,248,0,0,-2,4.92,1.71,Discount,0,NA,0,,,0,0,0,0,0,274.6,0.236,0.456,6,"Laptop,Phone,Tablet",21.3,118.5,1,0,0,0.442,0.039,1,1.04,1,0.45,0.98,62000,0.948,0.82,0.88,None,1,0,0,0,1,None,DirectMail,Variant_B,Email,0,0,0
200003,2025-11-01 00:00:00,Couple,2024-06-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,60.3,0,0,54.4,4.4,0.543,0,0,0,16,0,5.73,0,0,0,61.17,18,35,6.66,8.24,0,0,0,0,0,0,0,129.07,0,0,,,,0,0,,0,,0,0,0,24,5,2.43,None,0,NA,1,Outage,Low,0,0,1,0,0,205.2,0.224,0.471,6,"Laptop,Phone,Tablet",7.3,67.3,0,2,94,0.273,0.113,0,0,0,0.45,0.98,62000,0.948,1.01,0.69,None,0,0,0,0,0,None,SMS,Variant_B,Email,0,0,0
200003,2025-12-01 00:00:00,Couple,2023-05-01 00:00:00,Active,Suburban,SFH,High,A,,1,1,1,0,None,Fixed_Wireless,83.3,62.6,0,0,62.4,4.7,0.667,0,0,0,16,0,5.73,0,0,0,61.17,18,35,6.63,11.78,0,0,0,0,2.42,0,0,130.16,0,0,,,,0,0,,0,,0,0,0,17,3.68,1.79,Speed_Upgrade,0,NA,0,,,0,0,1,0,1,295.1,0.255,0.735,6,"Laptop,Phone,Tablet",8.6,154.7,0,1,220,0.572,0.043,1,1.16,1,0.45,0.98,62000,0.948,0.97,0.96,None,0,0,0,0,0,None,Phone,Variant_B,Email,0,0,0
200004,2024-01-01 00:00:00,Couple,2022-12-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Silver,Fiber,612.3,532.1,1,36,19.6,3.9,0.333,0,0,0,19,0,0.88,0,0,0,72.45,0,0,2.1,5.91,20.72,0,0,0,8.24,1,0,51.5,0,0,,,,0,0,,0,,0,0,0,32,2.8,2.28,Speed_Upgrade,0,NA,0,,,0,0,1,1,1,330.4,0.281,0.432,5,"Laptop,TV,Tablet",84.7,0,0,0,0,0.016,0.063,1,0.94,1,0.45,0.98,62000,0.948,0.66,0.94,None,1,0,0,0,0,None,SMS,Control,AppPush,0,1,0
200004,2024-02-01 00:00:00,Couple,2023-02-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Bronze,Fiber,612.3,517.9,0,0,5,2.7,0.039,1,18.2,0,19,0,0.88,0,3,0,72.45,0,0,7.36,0,20.72,0,0,0,0.39,0,0,58.7,0,0,,,,0,0,,4,Technical,389,0,0,45,3.49,2.43,None,0,NA,0,,,0,0,2,0,2,314.8,0.283,0.256,5,"Laptop,TV,Tablet",87.1,0,1,1,108,0.275,0.155,0,0,0,0.45,0.98,62000,0.948,0.97,0.92,None,0,0,0,0,0,None,DirectMail,Control,AppPush,0,0,0
200004,2024-03-01 00:00:00,Couple,2023-04-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Silver,Fiber,612.3,477.2,2,53,5,4.8,0.562,1,39.6,0,19,0,0.88,0,0,0,72.45,0,0,2.06,0,20.72,0,0,0,0,0,0,53.79,0,0,,,,0,0,,1,Technical,380,0,0,4,3.6,2.49,Discount,0,NA,0,,,0,0,1,1,0,191.6,0.306,0.299,5,"Laptop,TV,Tablet",97.1,0,1,2,79,0.144,0.055,1,0.99,1,0.45,0.98,62000,0.948,0.89,1.17,None,0,0,0,0,0,Accepted,None,Control,AppPush,0,0,0
200004,2024-04-01 00:00:00,Couple,2023-01-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Bronze,Fiber,612.3,504.1,1,23,24.4,0.5,0.111,1,34.7,0,19,0,0.88,0,0,0,72.45,0,0,4.31,6.17,20.72,0,0,0,0,0,0,62.21,0,0,,,,0,0,,1,Retention,531,0,0,45,3.98,1.85,Contract_Extension,0,NA,0,,,0,1,0,0,0,309,0.203,0.364,5,"Laptop,TV,Tablet",91.2,0,1,2,232,0.173,0.148,0,0,0,0.45,0.98,62000,0.948,0.88,0.6,None,0,0,0,0,0,None,None,Control,AppPush,0,0,0
200004,2024-05-01 00:00:00,Couple,2023-06-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Silver,Fiber,612.3,522.5,0,0,15.8,1.4,0.474,0,0,0,19,0,0.88,0,2,0,72.45,0,0,0,6.39,20.72,0,0,0,12.81,1,0,45.31,0,0,,,,0,0,,0,,0,0,0,43,3.79,1.7,Discount,0,NA,0,,,0,0,0,0,1,268.4,0.2,0.471,5,"Laptop,TV,Tablet",95.8,0,0,0,0,0.337,0.113,0,0,0,0.45,0.98,62000,0.948,1.01,0.92,None,0,0,0,0,0,None,Email,Control,AppPush,0,0,0
200004,2024-06-01 00:00:00,Couple,2022-09-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Silver,Fiber,612.3,472.1,1,74,5,2.4,0.062,1,39.2,0,19,0,0.88,0,0,0,72.45,0,0,0,0,20.72,0,0,0,0.4,0,0,51.33,0,0,,,,0,0,,0,,0,0,0,11,3.01,1.28,None,0,NA,1,Other,Low,1,0,0,0,0,386.5,0.111,0.517,5,"Laptop,TV,Tablet",93.6,0,1,1,165,0.287,0.106,0,0,0,0.45,0.98,62000,0.948,0.87,0.92,None,0,0,0,0,0,None,SMS,Control,AppPush,0,0,0
200004,2024-07-01 00:00:00,Couple,2023-09-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Bronze,Fiber,612.3,589.5,0,0,10.4,0.5,0.701,1,32.4,0,19,0,0.88,0,0,0,72.45,0,0,0,0,20.72,0,0,0,2.69,0,0,49.04,1,0,,,,0,0,,1,Retention,398,0,0,22,3.95,2.84,None,0,NA,0,,,0,0,1,0,0,438.5,0.143,0.373,5,"Laptop,TV,Tablet",96.1,0,0,0,0,0.266,0.039,0,0,0,0.45,0.98,62000,0.948,1.09,1.05,None,0,0,0,0,0,None,Email,Control,AppPush,0,0,0
200004,2024-08-01 00:00:00,Couple,2022-02-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Silver,Fiber,612.3,486.4,0,0,14.8,1.8,0,0,0,0,19,0,0.88,0,0,0,72.45,0,0,0,0,20.72,0,0,0,0,0,0,51.73,0,0,,,,0,0,,0,,0,0,0,41,3.68,2.64,None,0,NA,0,,,1,0,0,0,1,348.4,0.316,0.263,5,"Laptop,TV,Tablet",105.8,0,0,0,0,0.465,0.059,0,0,0,0.45,0.98,62000,0.948,1.08,1.05,None,0,0,0,0,0,None,DirectMail,Control,AppPush,0,0,0
200004,2024-09-01 00:00:00,Couple,2023-06-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Gold,Fiber,612.3,459.7,0,0,26.2,4.2,0.166,0,0,0,19,0,0.88,0,0,0,72.45,0,0,1.51,2.19,20.72,0,0,0,0,0,0,55.43,0,0,,,,0,0,,0,,0,0,0,30,4.46,2.75,None,0,NA,0,,,0,0,0,1,0,217.2,0.334,0.409,5,"Laptop,TV,Tablet",89.6,0,0,1,156,0.354,0.051,0,0,0,0.45,0.98,62000,0.948,0.96,0.95,None,0,0,0,0,0,None,Email,Control,AppPush,0,0,0
200004,2024-10-01 00:00:00,Couple,2023-02-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Bronze,Fiber,612.3,523,1,36,8.2,4.4,0,0,0,0,19,0,0.88,0,2,0,72.45,0,0,0,13.85,20.72,0,0,0,12.91,0,0,52.67,0,0,,,,0,0,,1,Technical,276,0,0,35,3.38,1.86,None,0,NA,1,Support,Low,0,0,0,0,1,342.9,0.171,0.643,5,"Laptop,TV,Tablet",106.7,0,3,0,0,0.224,0.159,1,0.88,1,0.45,0.98,62000,0.948,0.95,1.02,None,0,0,0,0,0,None,None,Control,AppPush,0,0,0
200004,2024-11-01 00:00:00,Couple,2023-09-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Gold,Fiber,612.3,519.2,0,0,21.4,0.5,0.555,0,0,0,19,0,0.88,0,0,0,72.45,0,0,3.74,0,20.72,0,0,0,0,0,0,55.47,0,0,,,,0,0,,0,,0,0,0,29,4.49,2.31,None,0,NA,0,,,0,0,1,0,1,286.3,0.151,0.374,5,"Laptop,TV,Tablet",77.5,0,0,0,0,0.302,0.217,0,0,0,0.45,0.98,62000,0.948,0.86,0.63,None,0,0,0,0,0,Rejected,Email,Control,AppPush,0,0,0
200004,2024-12-01 00:00:00,Couple,2023-12-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Silver,Fiber,612.3,536.2,1,120,18.3,4,0,1,29.9,0,19,0,0.88,0,0,0,72.45,0,0,0.58,3.75,20.72,0,0,0,0,0,0,56.06,0,0,,,,0,0,,1,Technical,432,0,1,47,3.63,2.22,None,0,NA,0,,,0,0,2,0,0,334.4,0.246,0.453,5,"Laptop,TV,Tablet",96.8,0,1,0,0,0.206,0.08,1,0.99,1,0.45,0.98,62000,0.948,0.87,1.02,None,0,0,0,0,0,None,None,Control,AppPush,0,0,0
200004,2025-01-01 00:00:00,Couple,2023-01-01 00:00:00,Active,Suburban,SFH,High,B,2025-08-24,0,1,0,1,Bronze,Fiber,612.3,510.7,0,0,14.9,0.9,0.303,0,0,0,19,0,0.88,0,0,0,72.45,0,0,6.2,0,20.72,1,0,0,0,0,0,57.93,0,0,,,,0,0,,1,Billing,374,0,1,19,4.61,1.97,None,0,NA,0,,,0,0,0,1,0,268,0.098,0.586,5,"Laptop,TV,Tablet",100.4,0,2,2,108,0.338,0.019,0,0,0,0.45,0.98,62000,0.948,1.01,0.6,None,1,0,0,0,0,None,Email,Control,AppPush,0,0,0
